molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,mean_standard_value
CHEMBL5827875,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n1,IC50,42.46,nM,42.46
CHEMBL5877875,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)nc1,IC50,24.1,nM,24.1
CHEMBL5904192,Cc1ccc(C)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n1,IC50,26.98,nM,26.98
CHEMBL5076274,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,4.217,nM,4.217
CHEMBL5811061,COc1ccc(C)nc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,13.12,nM,13.12
CHEMBL5745011,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(S(C)(=O)=O)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,112.2,nM,112.2
CHEMBL5846614,Cc1cc2ncccc2cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,1068.0,nM,1068.0
CHEMBL6045894,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(-c4ccccc4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,12.12,nM,12.12
CHEMBL5805862,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(C)(C)O)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,9.415,nM,9.415
CHEMBL5911153,CC(O)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,12.36,nM,12.36
CHEMBL5840296,CCc1ccc(O)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,46.08,nM,46.08
CHEMBL5896749,COCOc1ccc(C(C)C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,54.41,nM,54.41
CHEMBL5833961,CCc1ccc(OC)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,18.67,nM,18.67
CHEMBL5774148,CCOc1ccc(CC)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,23.62,nM,23.62
CHEMBL5848835,CCOc1ccc(C(F)(F)F)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,19.8,nM,19.8
CHEMBL5931573,COc1ccc(C(F)(F)F)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,27.75,nM,27.75
CHEMBL5785060,CCc1ccc(OCOC)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,23.15,nM,23.15
CHEMBL5824019,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C(N)=O)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,49.38,nM,49.38
CHEMBL5978684,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)(F)F)ccc3F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,27.51,nM,27.51
CHEMBL5742391,Cc1ccc(N(C)C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,58.5,nM,58.5
CHEMBL6050845,CCc1ccc(F)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,33.84,nM,33.84
CHEMBL5892763,COc1ccc(C(C)C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,27.54,nM,27.54
CHEMBL5778647,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(N(C)C)ccc3O)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,77.05,nM,77.05
CHEMBL5964676,CCOc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,11.77,nM,11.77
CHEMBL5944097,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(Cl)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,16.48,nM,16.48
CHEMBL5967606,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(OC4CCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,50.78,nM,50.78
CHEMBL5836614,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)F)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,12.28,nM,12.28
CHEMBL5870100,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(N(C)C)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,16.35,nM,16.35
CHEMBL5781235,Cc1ccn(-c2ccnc(-c3nc4nc(C(=O)O)nc(N[C@H](C)C5CCC5)c4n3Cc3ccc(C(F)(F)F)cc3)c2)n1,IC50,2265.0,nM,2265.0
CHEMBL5858477,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)c1,IC50,3.521,nM,3.521
CHEMBL5917538,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,127.8,nM,127.8
CHEMBL5837139,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,8.389,nM,8.389
CHEMBL6023063,CC(C)c1ccc(OC(F)(F)F)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,6.249,nM,6.249
CHEMBL6050837,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(C)(C)C)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,4.364,nM,4.364
CHEMBL5810332,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,5.605,nM,5.605
CHEMBL5795427,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CCCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,4.771,nM,4.771
CHEMBL5874536,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CCCCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,6.99,nM,6.99
CHEMBL5971690,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(-c4cccs4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,5.954,nM,5.954
CHEMBL5944103,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(OC4CCCCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,16.93,nM,16.93
CHEMBL5809620,CC(C)Oc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,7.047,nM,7.047
CHEMBL5792274,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)(F)F)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,15.18,nM,15.18
CHEMBL5959417,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc4c3CNC4)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,51.4,nM,51.4
CHEMBL5941796,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc4ccccc4cn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,45.82,nM,45.82
CHEMBL5869723,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(-c4ccccc4)n3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,323.8,nM,323.8
CHEMBL5830889,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)F)cc(C(F)F)n3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,22.85,nM,22.85
CHEMBL6057839,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C4OCCO4)cn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,62.19,nM,62.19
CHEMBL5787667,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(OC(F)F)cn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,58.44,nM,58.44
CHEMBL5850682,COc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,14.19,nM,14.19
CHEMBL5917838,CCCc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,5.618,nM,5.618
CHEMBL5914354,CCc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,42.68,nM,42.68
CHEMBL5801296,CC(C)c1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n1,IC50,46.88,nM,46.88
CHEMBL5091392,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)c1,IC50,9.507,nM,9.507
CHEMBL5080197,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)cc2)c1,IC50,12.28,nM,12.28
CHEMBL5872469,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3nccc4ccccc34)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,27.3,nM,27.3
CHEMBL5952434,COc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1C,IC50,72.45,nM,72.45
CHEMBL5914829,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ncccc3-c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,6.118,nM,6.118
CHEMBL5924592,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(C)(C)C)ccn3)n(Cc3ccc(C(F)(F)F)c(F)c3)c12)C1CCC1,IC50,8.493,nM,8.493
CHEMBL5779944,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CC4)ccn3)n(Cc3ccc(C(F)(F)F)c(F)c3)c12)C1CCC1,IC50,19.98,nM,19.98
CHEMBL5846056,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CCC4)ccn3)n(Cc3ccc(C(F)(F)F)c(F)c3)c12)C1CCC1,IC50,9.255,nM,9.255
CHEMBL5787258,CCc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)c1,IC50,10.21,nM,10.21
CHEMBL5747560,CCCc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)c1,IC50,7.445,nM,7.445
CHEMBL5768888,CC(C)c1cncc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,74.4,nM,74.4
CHEMBL5818937,Cc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1F,IC50,48.98,nM,48.98
CHEMBL5778309,CC(C)c1ccc(OC(F)(F)F)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)c1,IC50,23.22,nM,23.22
CHEMBL5911222,Cc1ccc(OC(F)(F)F)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,9.676,nM,9.676
CHEMBL5958516,CC(C)Cc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,9.685,nM,9.685
CHEMBL5854039,Cc1cnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1C(C)C,IC50,24.8,nM,24.8
CHEMBL5752750,Cc1c(C(C)C)ccnc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,58.98,nM,58.98
CHEMBL5882763,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(CCC(C)(C)C)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,19.57,nM,19.57
CHEMBL5905370,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(CCC4CC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,8.674,nM,8.674
CHEMBL5943095,Cc1cnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)cc1C(C)C,IC50,24.71,nM,24.71
CHEMBL5770754,Cc1c(C(C)C)ccnc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(OC(F)(F)F)c(F)c1,IC50,22.32,nM,22.32
CHEMBL5864493,Cc1cnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)cc1C(C)C,IC50,15.91,nM,15.91
CHEMBL5962386,Cc1cc(C(C)C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n1,IC50,19.05,nM,19.05
CHEMBL5863628,Cc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n(C)n1,IC50,172.9,nM,172.9
CHEMBL5792686,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,370.9,nM,370.9
CHEMBL6030316,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(N4CCOCC4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,1536.0,nM,1536.0
CHEMBL5993316,CC(C)Oc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,316.1,nM,177.4
CHEMBL5759665,Cc1ccc(C)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,14.87,nM,14.87
CHEMBL5888769,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(OC(F)F)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,51.84,nM,51.84
CHEMBL5969002,CC(O)c1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1,IC50,34.21,nM,34.21
CHEMBL5840653,Cc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1F,IC50,20.34,nM,20.34
CHEMBL5869341,Cc1ccc(F)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,10.79,nM,10.79
CHEMBL5829754,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1F,IC50,17.41,nM,17.41
CHEMBL5832065,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1C,IC50,16.53,nM,16.53
CHEMBL5936009,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4nccnc4c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,23.55,nM,23.55
CHEMBL5787724,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(-n4cccc4)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,34.84,nM,34.84
CHEMBL5924406,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4c(ccn4C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,60.86,nM,60.86
CHEMBL5806713,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(-c4ccccc4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,472.7,nM,472.7
CHEMBL5878611,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C4CCCCC4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,3702.0,nM,3702.0
CHEMBL5779524,Cc1ccc2cc(-c3nc4nc(C(=O)O)nc(N[C@H](C)C5CCC5)c4n3Cc3ccc(C(F)(F)F)cc3)ccc2n1,IC50,128.2,nM,128.2
CHEMBL5851059,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(-c4ccccc4)c(F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,343.5,nM,343.5
CHEMBL5771224,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(N(C)C)c(F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,715.9,nM,715.9
CHEMBL5947903,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C(C)(C)C)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,392.6,nM,392.6
CHEMBL5794151,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(Cl)c(C(F)(F)F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,17.29,nM,17.29
CHEMBL5870714,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C(=O)C4CC4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,66.26,nM,66.26
CHEMBL5742199,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4occc4c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,16.74,nM,16.74
CHEMBL6022590,Cc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)ccn1,IC50,1372.0,nM,1372.0
CHEMBL5844852,COc1ccc(C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,9.967,nM,9.967
CHEMBL5959133,Cc1ccc(Cl)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,10.43,nM,10.43
CHEMBL6032141,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4c(c3)CCO4)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,7.807,nM,7.807
CHEMBL6032825,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C(F)(F)F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,21.24,nM,16.235
CHEMBL5805903,COc1cc(C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,53.62,nM,53.62
CHEMBL5848786,COc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)ccc1Cl,IC50,26.41,nM,26.41
CHEMBL6030255,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4c(c3)OCCN4C)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,116.4,nM,116.4
CHEMBL5926954,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1C,IC50,17.98,nM,17.98
CHEMBL5955434,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,224.5,nM,224.5
CHEMBL6051910,Cc1cc(OC(F)(F)F)ccc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,46.0,nM,46.0
CHEMBL5956854,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Nc4ccccc4)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,76.29,nM,76.29
CHEMBL5825357,Cc1cc(C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,369.0,nM,369.0
CHEMBL6058363,Cc1ccc(Cl)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,524.1,nM,524.1
CHEMBL5822884,COc1ccc2cc(-c3nc4nc(C(=O)O)nc(N[C@H](C)C5CCC5)c4n3Cc3ccc(C(F)(F)F)cc3)ccc2c1,IC50,73.35,nM,73.35
CHEMBL6011300,COc1c(C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1C,IC50,56.2,nM,56.2
CHEMBL5847787,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ncccc3C(F)(F)F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,47.9,nM,47.9
CHEMBL5751689,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c(F)c1,IC50,124.9,nM,124.9
CHEMBL6048708,Cc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)ccc1F,IC50,49.7,nM,49.7
CHEMBL6032464,CCOc1ccc(C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,15.81,nM,15.81
CHEMBL5799868,COc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,37.48,nM,37.48
CHEMBL6017927,Cc1cc(C2CC2)ccc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,151.1,nM,151.1
CHEMBL5931211,C[C@@H](Nc1nc(C(=O)O)nc2nc(Cc3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,3.655,nM,3.655
CHEMBL5929802,C[C@@H](Nc1nc(C(=O)O)nc2nc(C3CCCCC3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,11.47,nM,11.47
CHEMBL5887324,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Cl)c3)n(Cc3ccc(Cl)cc3)c12)C1CC1,IC50,217.5,nM,217.5
CHEMBL5988067,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(Cl)cc2)c1,IC50,209.1,nM,209.1
CHEMBL5084175,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4sccc4c3)n(Cc3ccc(Cl)cc3)c12)C1CC1,IC50,259.4,nM,259.4
CHEMBL5917747,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,28.4,nM,28.4
CHEMBL6036689,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(Cl)cc3)n(Cc3ccc(Cl)cc3)c12)C1CC1,IC50,43.8,nM,43.8
CHEMBL5790931,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4sccc4c3)n(Cc3ccc(Cl)cc3)c12)C1CCC1,IC50,7.2,nM,7.2
CHEMBL6040046,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,36.63,nM,36.63
CHEMBL5860299,Cc1ccc(C)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(Cl)cc2)c1,IC50,198.9,nM,198.9
CHEMBL5784761,Cc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(Cl)cc2)ccc1F,IC50,40.44,nM,40.44
CHEMBL5779393,COc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,339.0,nM,339.0
CHEMBL6036688,CCOc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,304.0,nM,304.0
CHEMBL5760471,CCc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,179.6,nM,179.6
CHEMBL5865371,CCOc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,40.16,nM,40.16
CHEMBL6058131,CC(C)c1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,122.9,nM,122.9
CHEMBL5760425,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C(C)(C)C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,144.8,nM,144.8
CHEMBL6040777,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C(F)(F)F)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,1407.0,nM,1407.0
CHEMBL6046940,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1,IC50,253.0,nM,253.0
