molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units
CHEMBL5944097,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(Cl)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,16.48,nM
CHEMBL5967606,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(OC4CCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,50.78,nM
CHEMBL5836614,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)F)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,12.28,nM
CHEMBL5870100,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(N(C)C)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,16.35,nM
CHEMBL5781235,Cc1ccn(-c2ccnc(-c3nc4nc(C(=O)O)nc(N[C@H](C)C5CCC5)c4n3Cc3ccc(C(F)(F)F)cc3)c2)n1,IC50,2265.0,nM
CHEMBL5858477,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)c1,IC50,3.521,nM
CHEMBL5917538,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,127.8,nM
CHEMBL5837139,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,8.389,nM
CHEMBL6023063,CC(C)c1ccc(OC(F)(F)F)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,6.249,nM
CHEMBL6050837,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(C)(C)C)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,4.364,nM
CHEMBL5810332,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,5.605,nM
CHEMBL5795427,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CCCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,4.771,nM
CHEMBL5874536,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CCCCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,6.99,nM
CHEMBL5971690,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(-c4cccs4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,5.954,nM
CHEMBL5944103,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(OC4CCCCC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,16.93,nM
CHEMBL5809620,CC(C)Oc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,7.047,nM
CHEMBL5792274,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)(F)F)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,15.18,nM
CHEMBL5959417,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc4c3CNC4)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,51.4,nM
CHEMBL5941796,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc4ccccc4cn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,45.82,nM
CHEMBL5869723,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(-c4ccccc4)n3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,323.8,nM
CHEMBL5830889,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(F)F)cc(C(F)F)n3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,22.85,nM
CHEMBL6057839,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C4OCCO4)cn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,62.19,nM
CHEMBL5787667,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(OC(F)F)cn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,58.44,nM
CHEMBL5850682,COc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,14.19,nM
CHEMBL5917838,CCCc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,5.618,nM
CHEMBL5914354,CCc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,42.68,nM
CHEMBL5801296,CC(C)c1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n1,IC50,46.88,nM
CHEMBL5091392,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)c1,IC50,9.507,nM
CHEMBL5080197,CC(C)c1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)cc2)c1,IC50,12.28,nM
CHEMBL5872469,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3nccc4ccccc34)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,27.3,nM
CHEMBL5952434,COc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1C,IC50,72.45,nM
CHEMBL5914829,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ncccc3-c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,6.118,nM
CHEMBL5924592,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(C)(C)C)ccn3)n(Cc3ccc(C(F)(F)F)c(F)c3)c12)C1CCC1,IC50,8.493,nM
CHEMBL5779944,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CC4)ccn3)n(Cc3ccc(C(F)(F)F)c(F)c3)c12)C1CCC1,IC50,19.98,nM
CHEMBL5846056,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C4CCC4)ccn3)n(Cc3ccc(C(F)(F)F)c(F)c3)c12)C1CCC1,IC50,9.255,nM
CHEMBL5787258,CCc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)c1,IC50,10.21,nM
CHEMBL5747560,CCCc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)c1,IC50,7.445,nM
CHEMBL5768888,CC(C)c1cncc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,74.4,nM
CHEMBL5818937,Cc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1F,IC50,48.98,nM
CHEMBL5778309,CC(C)c1ccc(OC(F)(F)F)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)c1,IC50,23.22,nM
CHEMBL5911222,Cc1ccc(OC(F)(F)F)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,9.676,nM
CHEMBL5958516,CC(C)Cc1ccnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,9.685,nM
CHEMBL5854039,Cc1cnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1C(C)C,IC50,24.8,nM
CHEMBL5752750,Cc1c(C(C)C)ccnc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,58.98,nM
CHEMBL5882763,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(CCC(C)(C)C)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,19.57,nM
CHEMBL5905370,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(CCC4CC4)ccn3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,8.674,nM
CHEMBL5943095,Cc1cnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(OC(F)(F)F)c(F)c2)cc1C(C)C,IC50,24.71,nM
CHEMBL5770754,Cc1c(C(C)C)ccnc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(OC(F)(F)F)c(F)c1,IC50,22.32,nM
CHEMBL5864493,Cc1cnc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)c(F)c2)cc1C(C)C,IC50,15.91,nM
CHEMBL5962386,Cc1cc(C(C)C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n1,IC50,19.05,nM
CHEMBL5863628,Cc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)n(C)n1,IC50,172.9,nM
CHEMBL5749628,,IC50,138.0,nM
CHEMBL5792686,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,370.9,nM
CHEMBL6030316,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(N4CCOCC4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,1536.0,nM
CHEMBL5993316,CC(C)Oc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,316.1,nM
CHEMBL5759665,Cc1ccc(C)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,14.87,nM
CHEMBL5888769,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(OC(F)F)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,51.84,nM
CHEMBL5969002,CC(O)c1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1,IC50,34.21,nM
CHEMBL5840653,Cc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1F,IC50,20.34,nM
CHEMBL5869341,Cc1ccc(F)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,10.79,nM
CHEMBL5829754,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1F,IC50,17.41,nM
CHEMBL5832065,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1C,IC50,16.53,nM
CHEMBL5936009,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4nccnc4c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,23.55,nM
CHEMBL5787724,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(-n4cccc4)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,34.84,nM
CHEMBL5924406,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4c(ccn4C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,60.86,nM
CHEMBL5806713,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(-c4ccccc4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,472.7,nM
CHEMBL5878611,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C4CCCCC4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,3702.0,nM
CHEMBL5779524,Cc1ccc2cc(-c3nc4nc(C(=O)O)nc(N[C@H](C)C5CCC5)c4n3Cc3ccc(C(F)(F)F)cc3)ccc2n1,IC50,128.2,nM
CHEMBL5851059,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(-c4ccccc4)c(F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,343.5,nM
CHEMBL5771224,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(N(C)C)c(F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,715.9,nM
CHEMBL5947903,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C(C)(C)C)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,392.6,nM
CHEMBL5794151,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(Cl)c(C(F)(F)F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,17.29,nM
CHEMBL5870714,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C(=O)C4CC4)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,66.26,nM
CHEMBL5742199,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4occc4c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,16.74,nM
CHEMBL6022590,Cc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)ccn1,IC50,1372.0,nM
CHEMBL5844852,COc1ccc(C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,9.967,nM
CHEMBL5959133,Cc1ccc(Cl)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,10.43,nM
CHEMBL6032141,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4c(c3)CCO4)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,7.807,nM
CHEMBL6032825,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C(F)(F)F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,21.24,nM
CHEMBL5805903,COc1cc(C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,53.62,nM
CHEMBL5848786,COc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)ccc1Cl,IC50,26.41,nM
CHEMBL6030255,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4c(c3)OCCN4C)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,116.4,nM
CHEMBL5926954,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1C,IC50,17.98,nM
CHEMBL5993316,CC(C)Oc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,38.7,nM
CHEMBL5955434,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,224.5,nM
CHEMBL6051910,Cc1cc(OC(F)(F)F)ccc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,46.0,nM
CHEMBL5956854,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Nc4ccccc4)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,76.29,nM
CHEMBL5825357,Cc1cc(C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,369.0,nM
CHEMBL6058363,Cc1ccc(Cl)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,524.1,nM
CHEMBL5822884,COc1ccc2cc(-c3nc4nc(C(=O)O)nc(N[C@H](C)C5CCC5)c4n3Cc3ccc(C(F)(F)F)cc3)ccc2c1,IC50,73.35,nM
CHEMBL6011300,COc1c(C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1C,IC50,56.2,nM
CHEMBL5847787,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ncccc3C(F)(F)F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,47.9,nM
CHEMBL5751689,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c(F)c1,IC50,124.9,nM
CHEMBL6048708,Cc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)ccc1F,IC50,49.7,nM
CHEMBL6032464,CCOc1ccc(C)cc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,15.81,nM
CHEMBL5799868,COc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,37.48,nM
CHEMBL6017927,Cc1cc(C2CC2)ccc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CCC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,151.1,nM
CHEMBL5931211,C[C@@H](Nc1nc(C(=O)O)nc2nc(Cc3ccccc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,3.655,nM
CHEMBL5929802,C[C@@H](Nc1nc(C(=O)O)nc2nc(C3CCCCC3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,11.47,nM
CHEMBL5887324,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Cl)c3)n(Cc3ccc(Cl)cc3)c12)C1CC1,IC50,217.5,nM
CHEMBL5988067,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(Cl)cc2)c1,IC50,209.1,nM
CHEMBL5084175,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4sccc4c3)n(Cc3ccc(Cl)cc3)c12)C1CC1,IC50,259.4,nM
CHEMBL5917747,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,28.4,nM
CHEMBL6036689,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(Cl)cc3)n(Cc3ccc(Cl)cc3)c12)C1CC1,IC50,43.8,nM
CHEMBL5790931,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc4sccc4c3)n(Cc3ccc(Cl)cc3)c12)C1CCC1,IC50,7.2,nM
CHEMBL6040046,Cc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,36.63,nM
CHEMBL5860299,Cc1ccc(C)c(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(Cl)cc2)c1,IC50,198.9,nM
CHEMBL5784761,Cc1cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(Cl)cc2)ccc1F,IC50,40.44,nM
CHEMBL5779393,COc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,339.0,nM
CHEMBL6036688,CCOc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,304.0,nM
CHEMBL5760471,CCc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,179.6,nM
CHEMBL5865371,CCOc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,40.16,nM
CHEMBL6058131,CC(C)c1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,122.9,nM
CHEMBL5760425,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C(C)(C)C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,144.8,nM
CHEMBL6040777,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C(F)(F)F)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,1407.0,nM
CHEMBL6046940,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1,IC50,253.0,nM
CHEMBL5978750,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Cl)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,123.9,nM
CHEMBL5871783,CCc1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,16.74,nM
CHEMBL5070566,CC(C)c1cccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,14.74,nM
CHEMBL5880039,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C(C)(C)C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,59.13,nM
CHEMBL5820118,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(OC(F)(F)F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,550.3,nM
CHEMBL5994190,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(OC(F)(F)F)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,1144.0,nM
CHEMBL5752029,COc1cc(OC)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,454.6,nM
CHEMBL5800651,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(N(C)C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,105.1,nM
CHEMBL5950043,Cc1ccccc1-c1nc2nc(C(=O)O)nc(N[C@H](C)C3CC3)c2n1Cc1ccc(C(F)(F)F)cc1,IC50,140.0,nM
CHEMBL6003847,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(Cl)c(Cl)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,153.6,nM
CHEMBL5756024,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccc(C(C)(C)C)cc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,1950.0,nM
CHEMBL5977847,Cc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1,IC50,400.8,nM
CHEMBL5770401,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccccc3OC(F)(F)F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,21.0,nM
CHEMBL5908216,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cnn(C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,510.0,nM
CHEMBL5780768,Cc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)cn1,IC50,1300.0,nM
CHEMBL5994606,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(N(C)C)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,6.596,nM
CHEMBL6032825,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C(F)(F)F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,11.23,nM
CHEMBL5876492,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(OC(F)(F)F)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,52.0,nM
CHEMBL5885833,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(Cl)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,30.0,nM
CHEMBL5892155,CNS(=O)(=O)c1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1,IC50,44.0,nM
CHEMBL5903347,C[C@@H](Nc1nc(C(=O)O)nc2nc(C3CC3)n(Cc3ccc(Cl)cc3)c12)C1CC1,IC50,264.9,nM
CHEMBL6053363,C[C@@H](Nc1nc(C(=O)O)nc2nc(Cc3ccccc3)n(Cc3ccc(Cl)cc3)c12)C1CC1,IC50,28.1,nM
CHEMBL6012700,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccnc3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CC1,IC50,640.0,nM
CHEMBL5854056,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3cccc(C#N)c3)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,63.0,nM
CHEMBL5937682,COc1ncc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CCC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1Cl,IC50,51.0,nM
CHEMBL5848222,C[C@@H](Nc1nc(C(=O)O)nc2nc(-c3ccccc3F)n(Cc3ccc(C(F)(F)F)cc3)c12)C1CCC1,IC50,26.0,nM
CHEMBL5814439,COc1ccc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)cn1,IC50,680.0,nM
CHEMBL5816182,COc1ncc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)cc1F,IC50,310.0,nM
CHEMBL5933043,Cc1cc(C)cc(-c2nc3nc(C(=O)O)nc(N[C@H](C)C4CC4)c3n2Cc2ccc(C(F)(F)F)cc2)c1,IC50,120.2,nM
